更新时间,#genre#
中乙 贵州贵阳竞技VS广州蒲公英 全场回放 19:20,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/536/5106605536/media/5106605536_5337700129_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777956&pid=2028597139&timestamp=20260615080240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370816&ParentNodeID=-99&assertID=5701777956&client_ip=171.8.79.254&SecurityKey=20260615080240&promotionId=&mvid=5106605536&mcid=1003&mpid=120000572006&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4b3fadb24ec782175f97035944a30a9c&sv=10004&ct=android
中乙 赣州瑞狮VS武汉三镇B队 全场回放（官方解说） 19:20,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/535/5106605535/media/5106605535_5337699509_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777937&pid=2028597139&timestamp=20260615080240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370635&ParentNodeID=-99&assertID=5701777937&client_ip=171.8.79.254&SecurityKey=20260615080240&promotionId=&mvid=5106605535&mcid=1003&mpid=120000572005&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8ef833a06fb37874491ad894ce6683c6&sv=10004&ct=android
中乙 青岛红狮VS上海海港B队 全场回放 15:50,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/517/5106605517/media/5106605517_5337688920_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777767&pid=2028597139&timestamp=20260615080233&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965367301&ParentNodeID=-99&assertID=5701777767&client_ip=171.8.79.254&SecurityKey=20260615080233&promotionId=&mvid=5106605517&mcid=1003&mpid=120000572008&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f8550553ea5001b5b3520bfc3f9e03d9&sv=10004&ct=android
中国速度攀岩系列赛 中国速度攀岩系列赛 2026中国速度攀岩系列赛Day3全场回放（官方解说） 11:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/403/5106605403/media/5106605403_5337689969_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777529&pid=2028597139&timestamp=20260615080233&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965367707&ParentNodeID=-99&assertID=5701777529&client_ip=171.8.79.254&SecurityKey=20260615080233&promotionId=&mvid=5106605403&mcid=1003&mpid=120000579696&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=ff3de9e39adc6112724f5969fac2bbc8&sv=10004&ct=android
中甲 佛山南狮VS陕西联合 全场回放 19:20,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/605/5106605605/media/5106605605_5337699138_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777930&pid=2028597139&timestamp=20260615080240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370462&ParentNodeID=-99&assertID=5701777930&client_ip=171.8.79.254&SecurityKey=20260615080240&promotionId=&mvid=5106605605&mcid=1003&mpid=120000570661&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=84cb3702d9737c7183525d1fbaf6ef50&sv=10004&ct=android
中甲 佛山南狮VS陕西联合 全场回放（官方解说） 19:20,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/604/5106605604/media/5106605604_5337699171_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777929&pid=2028597139&timestamp=20260615080240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370476&ParentNodeID=-99&assertID=5701777929&client_ip=171.8.79.254&SecurityKey=20260615080240&promotionId=&mvid=5106605604&mcid=1003&mpid=120000570661&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d5ffc105bc33f5994d426bbf639c8104&sv=10004&ct=android
中甲 南通支云VS延边龙鼎 全场回放（官方解说） 19:20,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/605/530/5106605530/media/5106605530_5337698169_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777951&pid=2028597139&timestamp=20260615080239&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370116&ParentNodeID=-99&assertID=5701777951&client_ip=171.8.79.254&SecurityKey=20260615080239&promotionId=&mvid=5106605530&mcid=1003&mpid=120000570660&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c3144c093f15a1f7432526923c5b4b41&sv=10004&ct=android
中甲 南通支云VS延边龙鼎 全场回放（赛场原声） 19:20,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/531/5106605531/media/5106605531_5337700909_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777950&pid=2028597139&timestamp=20260615080239&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965371246&ParentNodeID=-99&assertID=5701777950&client_ip=171.8.79.254&SecurityKey=20260615080239&promotionId=&mvid=5106605531&mcid=1003&mpid=120000570660&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=70d2f702322185107d888f36c7e73657&sv=10004&ct=android
中甲 无锡吴钩VS梅州客家 全场回放 18:50,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/601/5106605601/media/5106605601_5337700203_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777963&pid=2028597139&timestamp=20260615080236&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370857&ParentNodeID=-99&assertID=5701777963&client_ip=171.8.79.254&SecurityKey=20260615080236&promotionId=&mvid=5106605601&mcid=1003&mpid=120000570662&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=df53736d5fc78df056c19ac951310e0c&sv=10004&ct=android
中甲 无锡吴钩VS梅州客家 全场回放 18:50,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/605/602/5106605602/media/5106605602_5337700492_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777962&pid=2028597139&timestamp=20260615080236&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370979&ParentNodeID=-99&assertID=5701777962&client_ip=171.8.79.254&SecurityKey=20260615080236&promotionId=&mvid=5106605602&mcid=1003&mpid=120000570662&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2e2c951b5f1b7973919d39d398dee1ff&sv=10004&ct=android
中甲 深圳青年人VS广西恒宸 全场回放 18:50,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/559/5106605559/media/5106605559_5337698333_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777904&pid=2028597139&timestamp=20260615080236&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370138&ParentNodeID=-99&assertID=5701777904&client_ip=171.8.79.254&SecurityKey=20260615080236&promotionId=&mvid=5106605559&mcid=1003&mpid=120000570663&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f311d9aa1b09006c62cf27e4bcf82095&sv=10004&ct=android
中甲 深圳青年人VS广西恒宸 全场回放（官方解说） 18:50,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/557/5106605557/media/5106605557_5337696667_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777905&pid=2028597139&timestamp=20260615080236&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965369592&ParentNodeID=-99&assertID=5701777905&client_ip=171.8.79.254&SecurityKey=20260615080236&promotionId=&mvid=5106605557&mcid=1003&mpid=120000570663&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8e2f5bc229c0e899766f428a561c7857&sv=10004&ct=android
中甲 石家庄功夫VS苏州东吴 全场回放 19:20,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/128/5106605128/media/5106605128_5337697435_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777925&pid=2028597139&timestamp=20260615080240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965369833&ParentNodeID=-99&assertID=5701777925&client_ip=171.8.79.254&SecurityKey=20260615080240&promotionId=&mvid=5106605128&mcid=1003&mpid=120000570665&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b4f89350f3e66800ae5f8caf9913a68a&sv=10004&ct=android
中甲 石家庄功夫VS苏州东吴 全场回放（官方解说） 19:20,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/125/5106605125/media/5106605125_5337700000_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777926&pid=2028597139&timestamp=20260615080240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965370783&ParentNodeID=-99&assertID=5701777926&client_ip=171.8.79.254&SecurityKey=20260615080240&promotionId=&mvid=5106605125&mcid=1003&mpid=120000570665&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=dcf3da320f5a1f1213eed3c2cfc174e9&sv=10004&ct=android
乒乓球嘉年华 嘉定统嘉集团VS崇明乘风破浪队 全场回放 14:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/432/5106605432/media/5106605432_5337683028_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777543&pid=2028597139&timestamp=20260615080231&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965365058&ParentNodeID=-99&assertID=5701777543&client_ip=171.8.79.254&SecurityKey=20260615080231&promotionId=&mvid=5106605432&mcid=1003&mpid=120000578410&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=536997fa39e47c1231fa29d6650516a1&sv=10004&ct=android
乒乓球嘉年华 嘉定统嘉集团VS崇明乘风破浪队 全场回放（凌维康） 14:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/605/430/5106605430/media/5106605430_5337682135_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777542&pid=2028597139&timestamp=20260615080230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965364696&ParentNodeID=-99&assertID=5701777542&client_ip=171.8.79.254&SecurityKey=20260615080230&promotionId=&mvid=5106605430&mcid=1003&mpid=120000578410&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e56ee213ae6686438bed5e7d6491b99b&sv=10004&ct=android
乒乓球嘉年华 奉贤经发VS金山物流汇喆宇 全场回放 14:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/396/5106605396/media/5106605396_5337686042_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777770&pid=2028597139&timestamp=20260615080231&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965366304&ParentNodeID=-99&assertID=5701777770&client_ip=171.8.79.254&SecurityKey=20260615080231&promotionId=&mvid=5106605396&mcid=1003&mpid=120000578411&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=52c2ba3e83cd9a792c5d79068fff2b69&sv=10004&ct=android
乒乓球嘉年华 奉贤经发VS金山物流汇喆宇 全场回放（胡朔） 14:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/395/5106605395/media/5106605395_5337684765_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777769&pid=2028597139&timestamp=20260615080231&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965365747&ParentNodeID=-99&assertID=5701777769&client_ip=171.8.79.254&SecurityKey=20260615080231&promotionId=&mvid=5106605395&mcid=1003&mpid=120000578411&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=568f6e1319a619b4f943e4b8bd4c07e5&sv=10004&ct=android
乒乓球嘉年华 宝山国投私募基金VS茸城乒将 全场回放 14:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/424/5106605424/media/5106605424_5337684946_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777539&pid=2028597139&timestamp=20260615080230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965365846&ParentNodeID=-99&assertID=5701777539&client_ip=171.8.79.254&SecurityKey=20260615080230&promotionId=&mvid=5106605424&mcid=1003&mpid=120000577298&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2d18cf03cce0c13721eadf74769e76b1&sv=10004&ct=android
乒乓球嘉年华 宝山国投私募基金VS茸城乒将 全场回放（刘馨蕊） 14:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/422/5106605422/media/5106605422_5337684059_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777538&pid=2028597139&timestamp=20260615080230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965365453&ParentNodeID=-99&assertID=5701777538&client_ip=171.8.79.254&SecurityKey=20260615080230&promotionId=&mvid=5106605422&mcid=1003&mpid=120000577298&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4340dc28ce653fadfed76df6ca47429f&sv=10004&ct=android
乒乓球嘉年华 徐汇愚公科技VS上善青浦队 全场回放 14:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/402/5106605402/media/5106605402_5337684359_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777761&pid=2028597139&timestamp=20260615080231&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965365595&ParentNodeID=-99&assertID=5701777761&client_ip=171.8.79.254&SecurityKey=20260615080231&promotionId=&mvid=5106605402&mcid=1003&mpid=120000578412&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=abbdef8319ac1a9dc0f2db87b4e30511&sv=10004&ct=android
乒乓球嘉年华 徐汇愚公科技VS上善青浦队 全场回放（张铭哲） 14:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/400/5106605400/media/5106605400_5337683132_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777760&pid=2028597139&timestamp=20260615080231&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965365194&ParentNodeID=-99&assertID=5701777760&client_ip=171.8.79.254&SecurityKey=20260615080231&promotionId=&mvid=5106605400&mcid=1003&mpid=120000578412&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2476801191cb503a06745257184db7c3&sv=10004&ct=android
乒乓球嘉年华 普陀淘宝闪购VS闵行沿浦 全场回放 19:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/524/5106605524/media/5106605524_5337701182_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777933&pid=2028597139&timestamp=20260615080238&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965371342&ParentNodeID=-99&assertID=5701777933&client_ip=171.8.79.254&SecurityKey=20260615080238&promotionId=&mvid=5106605524&mcid=1003&mpid=120000578415&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c2fa6f1cd66f27d80caa5600d74154a1&sv=10004&ct=android
乒乓球嘉年华 普陀淘宝闪购VS闵行沿浦 全场回放（赵曦） 19:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/523/5106605523/media/5106605523_5337694111_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777923&pid=2028597139&timestamp=20260615080238&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965369151&ParentNodeID=-99&assertID=5701777923&client_ip=171.8.79.254&SecurityKey=20260615080238&promotionId=&mvid=5106605523&mcid=1003&mpid=120000578415&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=680b0a080e5469af87ae7ddd789c1b90&sv=10004&ct=android
乒乓球嘉年华 虹口邮储银行VS长宁乐动虹桥 全场回放 19:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/583/5106605583/media/5106605583_5337693989_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777892&pid=2028597139&timestamp=20260615080237&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965369100&ParentNodeID=-99&assertID=5701777892&client_ip=171.8.79.254&SecurityKey=20260615080237&promotionId=&mvid=5106605583&mcid=1003&mpid=120000578413&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5351f3ff55c720be2f78c01147d43a98&sv=10004&ct=android
乒乓球嘉年华 虹口邮储银行VS长宁乐动虹桥 全场回放（凌维康） 19:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/582/5106605582/media/5106605582_5337692384_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777891&pid=2028597139&timestamp=20260615080237&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965368587&ParentNodeID=-99&assertID=5701777891&client_ip=171.8.79.254&SecurityKey=20260615080237&promotionId=&mvid=5106605582&mcid=1003&mpid=120000578413&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fdd9ab5c3abc6f24ba74b5a2abd743c3&sv=10004&ct=android
乒乓球嘉年华 静安中安弘VS杨浦回力 全场回放 19:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/605/549/5106605549/media/5106605549_5337693923_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777887&pid=2028597139&timestamp=20260615080237&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965369067&ParentNodeID=-99&assertID=5701777887&client_ip=171.8.79.254&SecurityKey=20260615080237&promotionId=&mvid=5106605549&mcid=1003&mpid=120000578414&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c35d1d6496bf54e3d7e43e6280eb8fe0&sv=10004&ct=android
乒乓球嘉年华 静安中安弘VS杨浦回力 全场回放（胡朔） 19:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/605/555/5106605555/media/5106605555_5337691952_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701777886&pid=2028597139&timestamp=20260615080237&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965368504&ParentNodeID=-99&assertID=5701777886&client_ip=171.8.79.254&SecurityKey=20260615080237&promotionId=&mvid=5106605555&mcid=1003&mpid=120000578414&playurlVersion=WX-A1-9.6.0.4-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0721a5caf74081cbd519ee3efd0654c7&sv=10004&ct=android
